Instance,Terminal,Layer,X location,Y location,Voltage
_1315_,VPWR,li1,134.3200,62.5600,1.799846
_1314_,VPWR,li1,133.4000,73.4400,1.799956
_1313_,VPWR,li1,138.4600,40.8000,1.799962
_1312_,VPWR,li1,138.4600,46.2400,1.799981
_1311_,VPWR,li1,126.5000,24.4800,1.799973
_1310_,VPWR,li1,76.3600,24.4800,1.799981
_1309_,VPWR,li1,103.9600,116.9600,1.799946
_1308_,VPWR,li1,86.7100,111.5200,1.799870
_1307_,VPWR,li1,91.7700,111.5200,1.799862
_1306_,VPWR,li1,90.8500,116.9600,1.799952
_1305_,VPWR,li1,109.4800,111.5200,1.799844
_1304_,VPWR,li1,93.8400,73.4400,1.799962
_1303_,VPWR,li1,108.7900,73.4400,1.799959
_1302_,VPWR,li1,121.2100,73.4400,1.799957
_1301_,VPWR,li1,117.5300,68.0000,1.799965
_1300_,VPWR,li1,129.7200,78.8800,1.799969
_1299_,VPWR,li1,139.3800,95.2000,1.799956
_1298_,VPWR,li1,69.0000,68.0000,1.799977
_1297_,VPWR,li1,109.9400,95.2000,1.799961
_1296_,VPWR,li1,110.4000,57.1200,1.799930
_1295_,VPWR,li1,91.0800,73.4400,1.799963
_1294_,VPWR,li1,116.8400,106.0800,1.799919
_1293_,VPWR,li1,124.2000,100.6400,1.799982
_1292_,VPWR,li1,75.4400,68.0000,1.799974
_1291_,VPWR,li1,130.1800,95.2000,1.799957
_1290_,VPWR,li1,126.5000,19.0400,1.799961
_1289_,VPWR,li1,87.4000,19.0400,1.799968
_1288_,VPWR,li1,113.6200,106.0800,1.799921
_1287_,VPWR,li1,108.5600,89.7600,1.799981
_1286_,VPWR,li1,117.7600,89.7600,1.799980
_1285_,VPWR,li1,100.7400,95.2000,1.799963
_1284_,VPWR,li1,63.4800,57.1200,1.799954
_1283_,VPWR,li1,84.1800,100.6400,1.799986
_1282_,VPWR,li1,74.9800,73.4400,1.799968
_1281_,VPWR,li1,96.6000,95.2000,1.799965
_1280_,VPWR,li1,78.2000,68.0000,1.799974
_1279_,VPWR,li1,126.5000,106.0800,1.799915
_1278_,VPWR,li1,100.7400,40.8000,1.799967
_1277_,VPWR,li1,68.5400,35.3600,1.799980
_1276_,VPWR,li1,109.9400,40.8000,1.799966
_1275_,VPWR,li1,84.1800,51.6800,1.799935
_1274_,VPWR,li1,115.4600,51.6800,1.799924
_1273_,VPWR,li1,100.7400,57.1200,1.799932
_1272_,VPWR,li1,129.2600,40.8000,1.799963
_1271_,VPWR,li1,91.0800,78.8800,1.799976
_1270_,VPWR,li1,126.5000,19.0400,1.799961
_1269_,VPWR,li1,91.0800,57.1200,1.799937
_1268_,VPWR,li1,117.3000,19.0400,1.799961
_1267_,VPWR,li1,78.2000,51.6800,1.799938
_1266_,VPWR,li1,106.7200,24.4800,1.799975
_1265_,VPWR,li1,85.5600,24.4800,1.799979
_1264_,VPWR,li1,100.7400,19.0400,1.799964
_1263_,VPWR,li1,101.2000,57.1200,1.799932
_1262_,VPWR,li1,99.3600,19.0400,1.799964
_1261_,VPWR,li1,90.6200,57.1200,1.799937
_1260_,VPWR,li1,126.5000,35.3600,1.799969
_1259_,VPWR,li1,83.2600,35.3600,1.799975
_1258_,VPWR,li1,98.4400,35.3600,1.799972
_1257_,VPWR,li1,64.4000,46.2400,1.799988
_1256_,VPWR,li1,121.4400,57.1200,1.799926
_1255_,VPWR,li1,69.4600,40.8000,1.799977
_1254_,VPWR,li1,109.9400,19.0400,1.799962
_1253_,VPWR,li1,87.8600,19.0400,1.799968
_1252_,VPWR,li1,138.4600,40.8000,1.799962
_1251_,VPWR,li1,91.0800,84.3200,1.799923
_1250_,VPWR,li1,65.3200,57.1200,1.799953
_1249_,VPWR,li1,78.2000,78.8800,1.799979
_1248_,VPWR,li1,101.2000,40.8000,1.799967
_1247_,VPWR,li1,69.4600,29.9200,1.799993
_1246_,VPWR,li1,135.2400,29.9200,1.799989
_1245_,VPWR,li1,86.0200,95.2000,1.799968
_1244_,VPWR,li1,90.8500,138.7200,1.799963
_1243_,VPWR,li1,74.0600,106.0800,1.799944
_1242_,VPWR,li1,62.1000,116.9600,1.799968
_1241_,VPWR,li1,55.4300,116.9600,1.799973
_1240_,VPWR,li1,41.6300,111.5200,1.799938
_1239_,VPWR,li1,51.0600,111.5200,1.799923
_1238_,VPWR,li1,79.3500,127.8400,1.799979
_1237_,VPWR,li1,70.3800,111.5200,1.799892
_1236_,VPWR,li1,65.0900,122.4000,1.799973
_1235_,VPWR,li1,39.3300,122.4000,1.799984
_1234_,VPWR,li1,36.3400,122.4000,1.799985
_1233_,VPWR,li1,79.8100,122.4000,1.799968
_1232_,VPWR,li1,78.2000,46.2400,1.799986
_1231_,VPWR,li1,58.1900,62.5600,1.799923
_1230_,VPWR,li1,84.1800,144.1600,1.799969
_1229_,VPWR,li1,74.9800,155.0400,1.799984
_1228_,VPWR,li1,55.8900,155.0400,1.799987
_1227_,VPWR,li1,38.4100,155.0400,1.799992
_1226_,VPWR,li1,28.0600,144.1600,1.799992
_1225_,VPWR,li1,64.1700,40.8000,1.799979
_1224_,VPWR,li1,106.2600,127.8400,1.799973
_1223_,VPWR,li1,113.8500,122.4000,1.799959
_1222_,VPWR,li1,92.2300,133.2800,1.799979
_1221_,VPWR,li1,144.9000,57.1200,1.799923
_1220_,VPWR,li1,145.8200,62.5600,1.799846
_1219_,VPWR,li1,145.8200,51.6800,1.799922
_1218_,VPWR,li1,146.5100,68.0000,1.799962
_1217_,VPWR,li1,11.9600,95.2000,1.799995
_1216_,VPWR,li1,12.4200,51.6800,1.799989
_1215_,VPWR,li1,11.9600,89.7600,1.799996
_1214_,VPWR,li1,11.9600,46.2400,1.799995
_1213_,VPWR,li1,11.9600,95.2000,1.799995
_1212_,VPWR,li1,14.2600,40.8000,1.799995
_1211_,VPWR,li1,14.7200,89.7600,1.799996
_1210_,VPWR,li1,16.5600,46.2400,1.799995
_1209_,VPWR,li1,11.9600,73.4400,1.799992
_1208_,VPWR,li1,11.9600,62.5600,1.799981
_1207_,VPWR,li1,11.9600,78.8800,1.799994
_1206_,VPWR,li1,11.9600,62.5600,1.799981
_1205_,VPWR,li1,13.8000,78.8800,1.799995
_1204_,VPWR,li1,13.3400,68.0000,1.799995
_1203_,VPWR,li1,18.8600,73.4400,1.799993
_1202_,VPWR,li1,23.4600,46.2400,1.799996
_1201_,VPWR,li1,26.4500,127.8400,1.799995
_1200_,VPWR,li1,25.9900,122.4000,1.799991
_1199_,VPWR,li1,25.5300,138.7200,1.799992
_1198_,VPWR,li1,13.8000,106.0800,1.799984
_1197_,VPWR,li1,15.1800,106.0800,1.799984
_1196_,VPWR,li1,24.3800,106.0800,1.799982
_1195_,VPWR,li1,26.9100,116.9600,1.799990
_1194_,VPWR,li1,24.3800,100.6400,1.799997
_1193_,VPWR,li1,65.7800,84.3200,1.799940
_1192_,VPWR,li1,63.9400,73.4400,1.799972
_1191_,VPWR,li1,54.0500,73.4400,1.799977
_1190_,VPWR,li1,39.5600,73.4400,1.799984
_1189_,VPWR,li1,30.8200,84.3200,1.799978
_1188_,VPWR,li1,100.9700,127.8400,1.799974
_1187_,VPWR,li1,100.9700,133.2800,1.799978
_1186_,VPWR,li1,116.1500,46.2400,1.799983
_1185_,VPWR,li1,78.8900,40.8000,1.799974
_1184_,VPWR,li1,149.7300,116.9600,1.799943
_1183_,VPWR,li1,149.7300,89.7600,1.799978
_1182_,VPWR,li1,152.4900,133.2800,1.799972
_1181_,VPWR,li1,135.4700,155.0400,1.799978
_1180_,VPWR,li1,151.5700,122.4000,1.799955
_1179_,VPWR,li1,120.7500,155.0400,1.799979
_1178_,VPWR,li1,146.5100,144.1600,1.799959
_1177_,VPWR,li1,152.4900,100.6400,1.799980
_1176_,VPWR,li1,152.4900,95.2000,1.799955
_1175_,VPWR,li1,142.8300,111.5200,1.799825
_1174_,VPWR,li1,125.3500,116.9600,1.799944
_1173_,VPWR,li1,122.5900,133.2800,1.799975
_1172_,VPWR,li1,120.7500,122.4000,1.799958
_1171_,VPWR,li1,148.3500,116.9600,1.799943
_1170_,VPWR,li1,148.3500,89.7600,1.799978
_1169_,VPWR,li1,142.8300,138.7200,1.799950
_1168_,VPWR,li1,131.7900,144.1600,1.799959
_1167_,VPWR,li1,150.1900,122.4000,1.799955
_1166_,VPWR,li1,120.7500,144.1600,1.799959
_1165_,VPWR,li1,144.2100,138.7200,1.799950
_1164_,VPWR,li1,145.5900,106.0800,1.799914
_1163_,VPWR,li1,153.8700,78.8800,1.799968
_1162_,VPWR,li1,34.2700,68.0000,1.799991
_1161_,VPWR,li1,35.6500,57.1200,1.799975
_1160_,VPWR,li1,37.0300,57.1200,1.799975
_1159_,VPWR,li1,117.9900,138.7200,1.799954
_1158_,VPWR,li1,116.6100,138.7200,1.799954
_1157_,VPWR,li1,111.5500,149.6000,1.799970
_1156_,VPWR,li1,107.8700,155.0400,1.799980
_1155_,VPWR,li1,139.1500,24.4800,1.799972
_1154_,VPWR,li1,91.7700,84.3200,1.799923
_1153_,VPWR,li1,133.1700,19.0400,1.799961
_1152_,VPWR,li1,77.5100,19.0400,1.799972
_1151_,VPWR,li1,109.7100,122.4000,1.799960
_1150_,VPWR,li1,86.7100,106.0800,1.799936
_1149_,VPWR,li1,96.8300,116.9600,1.799949
_1148_,VPWR,li1,96.8300,116.9600,1.799949
_1147_,VPWR,li1,118.4500,111.5200,1.799835
_1146_,VPWR,li1,95.4500,68.0000,1.799970
_1145_,VPWR,li1,107.8700,73.4400,1.799959
_1144_,VPWR,li1,129.9500,68.0000,1.799963
_1143_,VPWR,li1,122.5900,62.5600,1.799851
_1142_,VPWR,li1,131.7900,84.3200,1.799920
_1141_,VPWR,li1,132.7100,95.2000,1.799957
_1140_,VPWR,li1,69.2300,68.0000,1.799977
_1139_,VPWR,li1,110.1700,84.3200,1.799921
_1138_,VPWR,li1,114.7700,62.5600,1.799856
_1137_,VPWR,li1,94.0700,68.0000,1.799970
_1136_,VPWR,li1,118.9100,106.0800,1.799918
_1135_,VPWR,li1,133.1700,100.6400,1.799981
_1134_,VPWR,li1,77.5100,73.4400,1.799967
_1133_,VPWR,li1,131.7900,89.7600,1.799979
_1132_,VPWR,li1,131.7900,19.0400,1.799961
_1131_,VPWR,li1,92.6900,19.0400,1.799966
_1130_,VPWR,li1,118.4500,111.5200,1.799835
_1129_,VPWR,li1,107.8700,89.7600,1.799981
_1128_,VPWR,li1,120.7500,84.3200,1.799921
_1127_,VPWR,li1,103.2700,95.2000,1.799962
_1126_,VPWR,li1,63.7100,62.5600,1.799912
_1125_,VPWR,li1,88.0900,95.2000,1.799967
_1124_,VPWR,li1,74.2900,78.8800,1.799980
_1123_,VPWR,li1,101.8900,95.2000,1.799963
_1122_,VPWR,li1,87.6300,68.0000,1.799972
_1121_,VPWR,li1,131.7900,106.0800,1.799914
_1120_,VPWR,li1,93.1500,35.3600,1.799973
_1119_,VPWR,li1,67.8500,35.3600,1.799980
_1118_,VPWR,li1,115.2300,40.8000,1.799965
_1117_,VPWR,li1,93.1500,46.2400,1.799984
_1116_,VPWR,li1,116.1500,62.5600,1.799856
_1115_,VPWR,li1,109.2500,51.6800,1.799925
_1114_,VPWR,li1,133.6300,40.8000,1.799963
_1113_,VPWR,li1,100.9700,78.8800,1.799974
_1112_,VPWR,li1,117.9900,13.6000,1.799999
_1111_,VPWR,li1,92.2300,62.5600,1.799878
_1110_,VPWR,li1,116.6100,19.0400,1.799961
_1109_,VPWR,li1,80.2700,57.1200,1.799944
_1108_,VPWR,li1,107.8700,13.6000,1.799999
_1107_,VPWR,li1,93.1500,19.0400,1.799966
_1106_,VPWR,li1,111.0900,19.0400,1.799962
_1105_,VPWR,li1,110.6300,51.6800,1.799925
_1104_,VPWR,li1,109.7100,19.0400,1.799962
_1103_,VPWR,li1,89.9300,62.5600,1.799882
_1102_,VPWR,li1,119.3700,35.3600,1.799970
_1101_,VPWR,li1,88.0900,40.8000,1.799971
_1100_,VPWR,li1,98.6700,46.2400,1.799984
_1099_,VPWR,li1,64.6300,51.6800,1.799947
_1098_,VPWR,li1,124.4300,51.6800,1.799924
_1097_,VPWR,li1,71.0700,46.2400,1.799987
_1096_,VPWR,li1,109.7100,13.6000,1.799999
_1095_,VPWR,li1,88.0900,13.6000,1.800000
_1094_,VPWR,li1,139.1500,35.3600,1.799969
_1093_,VPWR,li1,103.2700,84.3200,1.799922
_1092_,VPWR,li1,68.7700,62.5600,1.799905
_1091_,VPWR,li1,77.9700,89.7600,1.799986
_1090_,VPWR,li1,106.4900,40.8000,1.799966
_1089_,VPWR,li1,69.2300,35.3600,1.799979
_1088_,VPWR,li1,137.7700,24.4800,1.799972
_1087_,VPWR,li1,94.9900,95.2000,1.799965
_1086_,VPWR,li1,91.3100,138.7200,1.799963
_1085_,VPWR,li1,79.3500,106.0800,1.799941
_1084_,VPWR,li1,56.3500,111.5200,1.799913
_1083_,VPWR,li1,55.4300,116.9600,1.799973
_1082_,VPWR,li1,42.5500,116.9600,1.799981
_1081_,VPWR,li1,43.4700,111.5200,1.799935
_1080_,VPWR,li1,84.8700,127.8400,1.799977
_1079_,VPWR,li1,71.9900,116.9600,1.799962
_1078_,VPWR,li1,66.0100,122.4000,1.799973
_1077_,VPWR,li1,45.3100,122.4000,1.799981
_1076_,VPWR,li1,33.8100,122.4000,1.799987
_1075_,VPWR,li1,80.7300,116.9600,1.799957
_1074_,VPWR,li1,78.8900,51.6800,1.799938
_1073_,VPWR,li1,58.6500,57.1200,1.799958
_1072_,VPWR,li1,89.4700,144.1600,1.799967
_1071_,VPWR,li1,73.3700,155.0400,1.799984
_1070_,VPWR,li1,56.3500,155.0400,1.799987
_1069_,VPWR,li1,38.8700,155.0400,1.799992
_1068_,VPWR,li1,28.7500,138.7200,1.799991
_1067_,VPWR,li1,64.1700,40.8000,1.799979
_1066_,VPWR,li1,107.4100,127.8400,1.799973
_1065_,VPWR,li1,112.4700,122.4000,1.799959
_1064_,VPWR,li1,96.8300,138.7200,1.799960
_1063_,VPWR,li1,148.3500,57.1200,1.799923
_1062_,VPWR,li1,151.1100,62.5600,1.799846
_1061_,VPWR,li1,150.1900,57.1200,1.799923
_1060_,VPWR,li1,152.0300,73.4400,1.799955
_1059_,VPWR,li1,17.2500,95.2000,1.799995
_1058_,VPWR,li1,17.7100,51.6800,1.799989
_1057_,VPWR,li1,17.2500,89.7600,1.799996
_1056_,VPWR,li1,13.1100,51.6800,1.799989
_1055_,VPWR,li1,17.2500,95.2000,1.799995
_1054_,VPWR,li1,17.2500,46.2400,1.799995
_1053_,VPWR,li1,20.0100,89.7600,1.799997
_1052_,VPWR,li1,21.8500,46.2400,1.799996
_1051_,VPWR,li1,13.1100,73.4400,1.799992
_1050_,VPWR,li1,17.2500,62.5600,1.799982
_1049_,VPWR,li1,16.3300,84.3200,1.799988
_1048_,VPWR,li1,18.6300,62.5600,1.799982
_1047_,VPWR,li1,17.2500,73.4400,1.799993
_1046_,VPWR,li1,17.2500,62.5600,1.799982
_1045_,VPWR,li1,24.1500,73.4400,1.799992
_1044_,VPWR,li1,19.5500,40.8000,1.799995
_1043_,VPWR,li1,26.9100,127.8400,1.799994
_1042_,VPWR,li1,28.2900,127.8400,1.799994
_1041_,VPWR,li1,25.9900,133.2800,1.799996
_1040_,VPWR,li1,15.4100,100.6400,1.799998
_1039_,VPWR,li1,14.0300,111.5200,1.799980
_1038_,VPWR,li1,30.1300,111.5200,1.799962
_1037_,VPWR,li1,27.3700,111.5200,1.799966
_1036_,VPWR,li1,25.0700,100.6400,1.799997
_1035_,VPWR,li1,68.7700,89.7600,1.799988
_1034_,VPWR,li1,56.3500,68.0000,1.799982
_1033_,VPWR,li1,54.0500,68.0000,1.799983
_1032_,VPWR,li1,41.6300,68.0000,1.799987
_1031_,VPWR,li1,137.3100,73.4400,1.799955
_1030_,VPWR,li1,123.5100,78.8800,1.799970
_1029_,VPWR,li1,118.4500,84.3200,1.799921
_1028_,VPWR,li1,116.6100,95.2000,1.799960
_1027_,VPWR,li1,81.4200,73.4400,1.799966
_1026_,VPWR,li1,85.3300,68.0000,1.799972
_1025_,VPWR,li1,137.3100,84.3200,1.799920
_1024_,VPWR,li1,130.8700,84.3200,1.799920
_1023_,VPWR,li1,123.9700,89.7600,1.799979
_1022_,VPWR,li1,105.1100,84.3200,1.799922
_1021_,VPWR,li1,118.6800,89.7600,1.799980
_1020_,VPWR,li1,127.6500,84.3200,1.799920
_1019_,VPWR,li1,129.4900,51.6800,1.799923
_1018_,VPWR,li1,120.5200,29.9200,1.799990
_1017_,VPWR,li1,110.8600,35.3600,1.799971
_1016_,VPWR,li1,119.6000,51.6800,1.799924
_1015_,VPWR,li1,104.1900,29.9200,1.799991
_1014_,VPWR,li1,132.9400,51.6800,1.799923
_1013_,VPWR,li1,110.6300,62.5600,1.799860
_1012_,VPWR,li1,90.6200,46.2400,1.799985
_1011_,VPWR,li1,77.9700,46.2400,1.799986
_1010_,VPWR,li1,106.7200,51.6800,1.799925
_1009_,VPWR,li1,96.8300,46.2400,1.799984
_1008_,VPWR,li1,135.7000,51.6800,1.799923
_1007_,VPWR,li1,128.5700,51.6800,1.799923
_1006_,VPWR,li1,130.1800,40.8000,1.799963
_1005_,VPWR,li1,112.2400,57.1200,1.799929
_1004_,VPWR,li1,75.2100,57.1200,1.799947
_1003_,VPWR,li1,129.0300,29.9200,1.799989
_1002_,VPWR,li1,131.1000,68.0000,1.799963
_1001_,VPWR,li1,102.8100,68.0000,1.799968
_1000_,VPWR,li1,97.5200,78.8800,1.799975
_0999_,VPWR,li1,91.7700,89.7600,1.799984
_0998_,VPWR,li1,105.8000,78.8800,1.799974
_0997_,VPWR,li1,84.8700,78.8800,1.799977
_0996_,VPWR,li1,131.3300,46.2400,1.799981
_0995_,VPWR,li1,122.8200,40.8000,1.799964
_0994_,VPWR,li1,111.3200,29.9200,1.799990
_0993_,VPWR,li1,106.0300,35.3600,1.799971
_0992_,VPWR,li1,127.4200,35.3600,1.799969
_0991_,VPWR,li1,143.5200,40.8000,1.799962
_0990_,VPWR,li1,101.8900,29.9200,1.799991
_0989_,VPWR,li1,88.3200,29.9200,1.799992
_0988_,VPWR,li1,93.3800,29.9200,1.799992
_0987_,VPWR,li1,76.5900,29.9200,1.799993
_0986_,VPWR,li1,109.4800,78.8800,1.799973
_0985_,VPWR,li1,113.6200,78.8800,1.799972
_0984_,VPWR,li1,89.4700,35.3600,1.799974
_0983_,VPWR,li1,115.0000,73.4400,1.799958
_0982_,VPWR,li1,118.6800,73.4400,1.799958
_0981_,VPWR,li1,112.2400,78.8800,1.799972
_0980_,VPWR,li1,118.6800,78.8800,1.799971
_0979_,VPWR,li1,126.2700,68.0000,1.799964
_0978_,VPWR,li1,127.1900,73.4400,1.799956
_0977_,VPWR,li1,102.1200,133.2800,1.799978
_0976_,VPWR,li1,77.0500,122.4000,1.799969
_0975_,VPWR,li1,83.9500,138.7200,1.799966
_0974_,VPWR,li1,60.4900,73.4400,1.799973
_0973_,VPWR,li1,52.6700,95.2000,1.799982
_0972_,VPWR,li1,25.5300,111.5200,1.799971
_0971_,VPWR,li1,22.7700,122.4000,1.799993
_0970_,VPWR,li1,23.2300,116.9600,1.799993
_0969_,VPWR,li1,21.3900,116.9600,1.799993
_0968_,VPWR,li1,23.2300,111.5200,1.799975
_0967_,VPWR,li1,20.4700,111.5200,1.799980
_0966_,VPWR,li1,24.6100,116.9600,1.799991
_0965_,VPWR,li1,25.0700,111.5200,1.799971
_0964_,VPWR,li1,17.2500,100.6400,1.799998
_0963_,VPWR,li1,22.7700,84.3200,1.799988
_0962_,VPWR,li1,23.6900,89.7600,1.799996
_0961_,VPWR,li1,23.6900,78.8800,1.799995
_0960_,VPWR,li1,28.2900,111.5200,1.799966
_0959_,VPWR,li1,22.7700,62.5600,1.799979
_0958_,VPWR,li1,20.4700,51.6800,1.799990
_0957_,VPWR,li1,20.0100,57.1200,1.799988
_0956_,VPWR,li1,107.1800,122.4000,1.799961
_0955_,VPWR,li1,142.6000,62.5600,1.799846
_0954_,VPWR,li1,106.9500,133.2800,1.799977
_0953_,VPWR,li1,114.5400,138.7200,1.799954
_0952_,VPWR,li1,141.2200,73.4400,1.799955
_0951_,VPWR,li1,138.6900,51.6800,1.799923
_0950_,VPWR,li1,142.6000,57.1200,1.799924
_0949_,VPWR,li1,139.1500,62.5600,1.799846
_0948_,VPWR,li1,146.5100,57.1200,1.799923
_0947_,VPWR,li1,140.0700,51.6800,1.799923
_0946_,VPWR,li1,139.1500,68.0000,1.799963
_0945_,VPWR,li1,142.6000,68.0000,1.799963
_0944_,VPWR,li1,139.1500,68.0000,1.799963
_0943_,VPWR,li1,143.9800,73.4400,1.799955
_0942_,VPWR,li1,140.7600,68.0000,1.799963
_0941_,VPWR,li1,33.8100,84.3200,1.799975
_0940_,VPWR,li1,40.0200,89.7600,1.799994
_0939_,VPWR,li1,41.6300,84.3200,1.799966
_0938_,VPWR,li1,41.1700,73.4400,1.799982
_0937_,VPWR,li1,43.9300,73.4400,1.799981
_0936_,VPWR,li1,42.0900,78.8800,1.799990
_0935_,VPWR,li1,42.5500,78.8800,1.799990
_0934_,VPWR,li1,52.6700,73.4400,1.799977
_0933_,VPWR,li1,53.8200,78.8800,1.799986
_0932_,VPWR,li1,49.9100,78.8800,1.799988
_0931_,VPWR,li1,58.1900,78.8800,1.799985
_0930_,VPWR,li1,58.6500,73.4400,1.799975
_0929_,VPWR,li1,55.8900,84.3200,1.799951
_0928_,VPWR,li1,55.8900,78.8800,1.799986
_0927_,VPWR,li1,61.8700,89.7600,1.799989
_0926_,VPWR,li1,66.0100,89.7600,1.799989
_0925_,VPWR,li1,67.3900,89.7600,1.799988
_0924_,VPWR,li1,71.3000,89.7600,1.799988
_0923_,VPWR,li1,72.2200,89.7600,1.799988
_0922_,VPWR,li1,63.2500,89.7600,1.799989
_0921_,VPWR,li1,68.7700,100.6400,1.799989
_0920_,VPWR,li1,67.6200,106.0800,1.799947
_0919_,VPWR,li1,63.7100,78.8800,1.799983
_0918_,VPWR,li1,53.8200,84.3200,1.799953
_0917_,VPWR,li1,64.6300,89.7600,1.799989
_0916_,VPWR,li1,65.0900,100.6400,1.799990
_0915_,VPWR,li1,58.6500,84.3200,1.799948
_0914_,VPWR,li1,46.4600,89.7600,1.799992
_0913_,VPWR,li1,69.2300,100.6400,1.799989
_0912_,VPWR,li1,66.4700,100.6400,1.799990
_0911_,VPWR,li1,39.3300,100.6400,1.799994
_0910_,VPWR,li1,59.5700,84.3200,1.799946
_0909_,VPWR,li1,59.5700,78.8800,1.799985
_0908_,VPWR,li1,37.0300,84.3200,1.799971
_0907_,VPWR,li1,33.8100,138.7200,1.799989
_0906_,VPWR,li1,44.8500,138.7200,1.799984
_0905_,VPWR,li1,41.1700,149.6000,1.799991
_0904_,VPWR,li1,46.0000,149.6000,1.799989
_0903_,VPWR,li1,46.6900,149.6000,1.799989
_0902_,VPWR,li1,54.9700,149.6000,1.799986
_0901_,VPWR,li1,59.5700,149.6000,1.799985
_0900_,VPWR,li1,70.3800,149.6000,1.799981
_0899_,VPWR,li1,68.3100,149.6000,1.799982
_0898_,VPWR,li1,70.1500,155.0400,1.799985
_0897_,VPWR,li1,77.0500,144.1600,1.799972
_0896_,VPWR,li1,77.9700,149.6000,1.799979
_0895_,VPWR,li1,71.5300,144.1600,1.799974
_0894_,VPWR,li1,79.3500,149.6000,1.799979
_0893_,VPWR,li1,59.5700,149.6000,1.799985
_0892_,VPWR,li1,72.2200,149.6000,1.799981
_0891_,VPWR,li1,65.3200,144.1600,1.799977
_0890_,VPWR,li1,62.3300,149.6000,1.799984
_0889_,VPWR,li1,59.3400,144.1600,1.799979
_0888_,VPWR,li1,55.8900,149.6000,1.799986
_0887_,VPWR,li1,55.4300,144.1600,1.799980
_0886_,VPWR,li1,63.2500,149.6000,1.799984
_0885_,VPWR,li1,50.3700,144.1600,1.799982
_0884_,VPWR,li1,37.9500,149.6000,1.799992
_0883_,VPWR,li1,43.9300,144.1600,1.799985
_0882_,VPWR,li1,76.1300,149.6000,1.799980
_0881_,VPWR,li1,67.1600,149.6000,1.799982
_0880_,VPWR,li1,79.8100,149.6000,1.799978
_0879_,VPWR,li1,77.9700,144.1600,1.799972
_0878_,VPWR,li1,75.6700,149.6000,1.799980
_0877_,VPWR,li1,68.5400,155.0400,1.799985
_0876_,VPWR,li1,44.3900,149.6000,1.799990
_0875_,VPWR,li1,39.7900,149.6000,1.799991
_0874_,VPWR,li1,35.1900,149.6000,1.799993
_0873_,VPWR,li1,38.4100,149.6000,1.799992
_0872_,VPWR,li1,41.1700,149.6000,1.799991
_0871_,VPWR,li1,73.8300,144.1600,1.799973
_0870_,VPWR,li1,63.2500,144.1600,1.799978
_0869_,VPWR,li1,46.2300,144.1600,1.799984
_0868_,VPWR,li1,46.2300,144.1600,1.799984
_0867_,VPWR,li1,43.0100,144.1600,1.799985
_0866_,VPWR,li1,49.9100,144.1600,1.799983
_0865_,VPWR,li1,48.5300,144.1600,1.799983
_0864_,VPWR,li1,35.6500,127.8400,1.799992
_0863_,VPWR,li1,42.0900,133.2800,1.799992
_0862_,VPWR,li1,42.7800,122.4000,1.799982
_0861_,VPWR,li1,46.0000,127.8400,1.799988
_0860_,VPWR,li1,48.5300,127.8400,1.799988
_0859_,VPWR,li1,62.5600,122.4000,1.799974
_0858_,VPWR,li1,62.5600,127.8400,1.799984
_0857_,VPWR,li1,67.3900,127.8400,1.799982
_0856_,VPWR,li1,69.6900,116.9600,1.799964
_0855_,VPWR,li1,72.4500,127.8400,1.799981
_0854_,VPWR,li1,72.2200,133.2800,1.799984
_0853_,VPWR,li1,70.1500,133.2800,1.799985
_0852_,VPWR,li1,65.7800,133.2800,1.799986
_0851_,VPWR,li1,71.9900,127.8400,1.799981
_0850_,VPWR,li1,65.5500,127.8400,1.799983
_0849_,VPWR,li1,64.8600,127.8400,1.799983
_0848_,VPWR,li1,62.7900,133.2800,1.799987
_0847_,VPWR,li1,59.3400,133.2800,1.799987
_0846_,VPWR,li1,59.1100,127.8400,1.799985
_0845_,VPWR,li1,60.0300,138.7200,1.799977
_0844_,VPWR,li1,57.2700,138.7200,1.799979
_0843_,VPWR,li1,50.3700,138.7200,1.799981
_0842_,VPWR,li1,50.1400,133.2800,1.799990
_0841_,VPWR,li1,38.8700,138.7200,1.799986
_0840_,VPWR,li1,36.5700,138.7200,1.799987
_0839_,VPWR,li1,45.7700,138.7200,1.799983
_0838_,VPWR,li1,45.7700,133.2800,1.799991
_0837_,VPWR,li1,38.8700,133.2800,1.799993
_0836_,VPWR,li1,52.6700,133.2800,1.799989
_0835_,VPWR,li1,53.5900,133.2800,1.799989
_0834_,VPWR,li1,47.6100,133.2800,1.799990
_0833_,VPWR,li1,39.7900,138.7200,1.799986
_0832_,VPWR,li1,69.2300,138.7200,1.799973
_0831_,VPWR,li1,71.3000,144.1600,1.799975
_0830_,VPWR,li1,75.2100,127.8400,1.799980
_0829_,VPWR,li1,77.5100,127.8400,1.799979
_0828_,VPWR,li1,69.6900,127.8400,1.799981
_0827_,VPWR,li1,62.3300,127.8400,1.799984
_0826_,VPWR,li1,46.2300,127.8400,1.799988
_0825_,VPWR,li1,41.6300,127.8400,1.799990
_0824_,VPWR,li1,43.4700,133.2800,1.799992
_0823_,VPWR,li1,42.5500,127.8400,1.799990
_0822_,VPWR,li1,72.9100,138.7200,1.799971
_0821_,VPWR,li1,68.7700,144.1600,1.799976
_0820_,VPWR,li1,40.2500,144.1600,1.799986
_0819_,VPWR,li1,35.6500,144.1600,1.799989
_0818_,VPWR,li1,36.1100,144.1600,1.799989
_0817_,VPWR,li1,38.4100,144.1600,1.799987
